N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"White here is making a bid for control of the center, while Black is aiming to limit White's control of the center and creating a fianchetto opportunity.  Black playing for the counterattack."
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,"White here is making a bid for control of the center, while Black is aiming to limit White's control of the center and creating a fianchetto opportunity.  Black playing for the counterattack."
3,e3,e2e3,rnbqkb1r/pppppppp/5n2/8/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,"White here is making a bid for control of the center, while Black is aiming to limit White's control of the center and creating a fianchetto opportunity.  Black playing for the counterattack."
4,g6,g7g6,rnbqkb1r/pppppp1p/5np1/8/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3,"White here is making a bid for control of the center, while Black is aiming to limit White's control of the center and creating a fianchetto opportunity.  Black playing for the counterattack."
5,Nc3,b1c3,rnbqkb1r/pppppp1p/5np1/8/3P4/2N1P3/PPP2PPP/R1BQKBNR b KQkq - 1 3,"White has aimed to counter Black's knight, while Black has constructed the fianchetto.  Black is not in a position to move the knight and free up the bishop's potential, but can do it soon."
6,Bg7,f8g7,rnbqk2r/ppppppbp/5np1/8/3P4/2N1P3/PPP2PPP/R1BQKBNR w KQkq - 2 4,"White has aimed to counter Black's knight, while Black has constructed the fianchetto.  Black is not in a position to move the knight and free up the bishop's potential, but can do it soon."
7,Bd3,f1d3,rnbqk2r/ppppppbp/5np1/8/3P4/2NBP3/PPP2PPP/R1BQK1NR b KQkq - 3 4,"White is attacking well.  Black playing defensive, setting up for an eventual move to e5 to have some real fun."
8,d6,d7d6,rnbqk2r/ppp1ppbp/3p1np1/8/3P4/2NBP3/PPP2PPP/R1BQK1NR w KQkq - 0 5,"White is attacking well.  Black playing defensive, setting up for an eventual move to e5 to have some real fun."
9,Ne4,c3e4,rnbqk2r/ppp1ppbp/3p1np1/8/3PN3/3BP3/PPP2PPP/R1BQK1NR b KQkq - 1 5,White aiming to break the tension of this position.
10,Nxe4,f6e4,rnbqk2r/ppp1ppbp/3p2p1/8/3Pn3/3BP3/PPP2PPP/R1BQK1NR w KQkq - 0 6,"Black will trade knights and chases the bishop away, then proceeds to make the move to e5, bidding for control of the center himself."
11,Bxe4,d3e4,rnbqk2r/ppp1ppbp/3p2p1/8/3PB3/4P3/PPP2PPP/R1BQK1NR b KQkq - 0 6,"Black will trade knights and chases the bishop away, then proceeds to make the move to e5, bidding for control of the center himself."
