N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,The French Defense.
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,The French Defense.
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,The Winawer variation.
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,The Winawer variation.
5,Nc3,b1c3,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,The Winawer variation.
6,Bb4,f8b4,rnbqk1nr/ppp2ppp/4p3/3p4/1b1PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4,The Winawer variation.
7,e5,e4e5,rnbqk1nr/ppp2ppp/4p3/3pP3/1b1P4/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 4,A quiet continuation.  5. a3 is the more common move.  5. Bd2 signals white's interest in trading dark square bishops.
8,c5,c7c5,rnbqk1nr/pp3ppp/4p3/2ppP3/1b1P4/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 5,A quiet continuation.  5. a3 is the more common move.  5. Bd2 signals white's interest in trading dark square bishops.
9,Bd2,c1d2,rnbqk1nr/pp3ppp/4p3/2ppP3/1b1P4/2N5/PPPB1PPP/R2QKBNR b KQkq - 1 5,A quiet continuation.  5. a3 is the more common move.  5. Bd2 signals white's interest in trading dark square bishops.
10,Ne7,g8e7,rnbqk2r/pp2nppp/4p3/2ppP3/1b1P4/2N5/PPPB1PPP/R2QKBNR w KQkq - 2 6,Forcing the bishop trade and eyeing d6.
11,Nb5,c3b5,rnbqk2r/pp2nppp/4p3/1NppP3/1b1P4/8/PPPB1PPP/R2QKBNR b KQkq - 3 6,Forcing the bishop trade and eyeing d6.
12,Bxd2+,b4d2,rnbqk2r/pp2nppp/4p3/1NppP3/3P4/8/PPPb1PPP/R2QKBNR w KQkq - 0 7,White needs the f-pawn to help secure the center.
13,Qxd2,d1d2,rnbqk2r/pp2nppp/4p3/1NppP3/3P4/8/PPPQ1PPP/R3KBNR b KQkq - 0 7,White needs the f-pawn to help secure the center.
14,O-O,e8g8,rnbq1rk1/pp2nppp/4p3/1NppP3/3P4/8/PPPQ1PPP/R3KBNR w KQ - 1 8,White needs the f-pawn to help secure the center.
15,f4,f2f4,rnbq1rk1/pp2nppp/4p3/1NppP3/3P1P2/8/PPPQ2PP/R3KBNR b KQ - 0 8,White needs the f-pawn to help secure the center.
16,a6,a7a6,rnbq1rk1/1p2nppp/p3p3/1NppP3/3P1P2/8/PPPQ2PP/R3KBNR w KQ - 0 9,Giving up a pawn in order to launch an attack.
17,Nd6,b5d6,rnbq1rk1/1p2nppp/p2Np3/2ppP3/3P1P2/8/PPPQ2PP/R3KBNR b KQ - 1 9,Giving up a pawn in order to launch an attack.
18,cxd4,c5d4,rnbq1rk1/1p2nppp/p2Np3/3pP3/3p1P2/8/PPPQ2PP/R3KBNR w KQ - 0 10,Giving up a pawn in order to launch an attack.
19,Nf3,g1f3,rnbq1rk1/1p2nppp/p2Np3/3pP3/3p1P2/5N2/PPPQ2PP/R3KB1R b KQ - 1 10,Giving up a pawn in order to launch an attack.
20,Nbc6,b8c6,r1bq1rk1/1p2nppp/p1nNp3/3pP3/3p1P2/5N2/PPPQ2PP/R3KB1R w KQ - 2 11,Giving up a pawn in order to launch an attack.
21,Bd3,f1d3,r1bq1rk1/1p2nppp/p1nNp3/3pP3/3p1P2/3B1N2/PPPQ2PP/R3K2R b KQ - 3 11,Giving up a pawn in order to launch an attack.
22,f6,f7f6,r1bq1rk1/1p2n1pp/p1nNpp2/3pP3/3p1P2/3B1N2/PPPQ2PP/R3K2R w KQ - 0 12,A typical break in the French defense.  Black often attacks a white pawn chain at the head as well as at the base of the chain.
23,O-O,e1g1,r1bq1rk1/1p2n1pp/p1nNpp2/3pP3/3p1P2/3B1N2/PPPQ2PP/R4RK1 b - - 1 12,Supporting the e-pawn and facilitating the queen's transfer to the kingside via the e1-h4 diagonal.
24,Bd7,c8d7,r2q1rk1/1p1bn1pp/p1nNpp2/3pP3/3p1P2/3B1N2/PPPQ2PP/R4RK1 w - - 2 13,Supporting the e-pawn and facilitating the queen's transfer to the kingside via the e1-h4 diagonal.
25,Qe1,d2e1,r2q1rk1/1p1bn1pp/p1nNpp2/3pP3/3p1P2/3B1N2/PPP3PP/R3QRK1 b - - 3 13,Supporting the e-pawn and facilitating the queen's transfer to the kingside via the e1-h4 diagonal.
26,Nc8,e7c8,r1nq1rk1/1p1b2pp/p1nNpp2/3pP3/3p1P2/3B1N2/PPP3PP/R3QRK1 w - - 4 14,Black forces the d6 knight's exchange.
27,Nxc8,d6c8,r1Nq1rk1/1p1b2pp/p1n1pp2/3pP3/3p1P2/3B1N2/PPP3PP/R3QRK1 b - - 0 14,To prevent 15. Nb4.
28,Rxc8,a8c8,2rq1rk1/1p1b2pp/p1n1pp2/3pP3/3p1P2/3B1N2/PPP3PP/R3QRK1 w - - 0 15,To prevent 15. Nb4.
29,a3,a2a3,2rq1rk1/1p1b2pp/p1n1pp2/3pP3/3p1P2/P2B1N2/1PP3PP/R3QRK1 b - - 0 15,To prevent 15. Nb4.
30,fxe5,f6e5,2rq1rk1/1p1b2pp/p1n1p3/3pp3/3p1P2/P2B1N2/1PP3PP/R3QRK1 w - - 0 16,"Creating a white square weakness around the king, but black has to make some conssession."
31,fxe5,f4e5,2rq1rk1/1p1b2pp/p1n1p3/3pP3/3p4/P2B1N2/1PP3PP/R3QRK1 b - - 0 16,"Creating a white square weakness around the king, but black has to make some conssession."
