N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Now this was a game I knew I would win as I had played my opponent before.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,He had a good start but not good enough.
3,Bc4,f1c4,rnbqkbnr/pppp1ppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,He had a good start but not good enough.
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 3,He had a good start but not good enough.
5,Nc3,b1c3,rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 3 3,He had a good start but not good enough.
6,Nxe4,f6e4,rnbqkb1r/pppp1ppp/8/4p3/2B1n3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 4,This left him with no choice.
7,Nxe4,c3e4,rnbqkb1r/pppp1ppp/8/4p3/2B1N3/8/PPPP1PPP/R1BQK1NR b KQkq - 0 4,I played the trick up my sleeve. Cheesy expression but still I was pleased with this move as I had never put anyone in this position before.
8,d5,d7d5,rnbqkb1r/ppp2ppp/8/3pp3/2B1N3/8/PPPP1PPP/R1BQK1NR w KQkq - 0 5,I played the trick up my sleeve. Cheesy expression but still I was pleased with this move as I had never put anyone in this position before.
9,Bb5+,c4b5,rnbqkb1r/ppp2ppp/8/1B1pp3/4N3/8/PPPP1PPP/R1BQK1NR b KQkq - 1 5,He did a random move.
10,c6,c7c6,rnbqkb1r/pp3ppp/2p5/1B1pp3/4N3/8/PPPP1PPP/R1BQK1NR w KQkq - 0 6,Now once again we were equal.
11,Bxc6+,b5c6,rnbqkb1r/pp3ppp/2B5/3pp3/4N3/8/PPPP1PPP/R1BQK1NR b KQkq - 0 6,Now once again we were equal.
12,Nxc6,b8c6,r1bqkb1r/pp3ppp/2n5/3pp3/4N3/8/PPPP1PPP/R1BQK1NR w KQkq - 0 7,Now once again we were equal.
13,Nc3,e4c3,r1bqkb1r/pp3ppp/2n5/3pp3/8/2N5/PPPP1PPP/R1BQK1NR b KQkq - 1 7,I was hoping he would fall for something like scholars mate.
14,Bc5,f8c5,r1bqk2r/pp3ppp/2n5/2bpp3/8/2N5/PPPP1PPP/R1BQK1NR w KQkq - 2 8,I was hoping he would fall for something like scholars mate.
15,d3,d2d3,r1bqk2r/pp3ppp/2n5/2bpp3/8/2NP4/PPP2PPP/R1BQK1NR b KQkq - 0 8,I was hoping he would fall for something like scholars mate.
16,Qf6,d8f6,r1b1k2r/pp3ppp/2n2q2/2bpp3/8/2NP4/PPP2PPP/R1BQK1NR w KQkq - 1 9,I was hoping he would fall for something like scholars mate.
17,Nxd5,c3d5,r1b1k2r/pp3ppp/2n2q2/2bNp3/8/3P4/PPP2PPP/R1BQK1NR b KQkq - 0 9,Guess what...
18,Qxf2#,f6f2,r1b1k2r/pp3ppp/2n5/2bNp3/8/3P4/PPP2qPP/R1BQK1NR w KQkq - 0 10,He did!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
