N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"QD4 as usual, I've got a real heavy workload at the moment so my game is suffering."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"Black has created a weakness on the kingside, c4 is in order at some point"
3,Bf4,c1f4,rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,"Black has created a weakness on the kingside, c4 is in order at some point"
4,Bf5,c8f5,rn1qkbnr/ppp1pppp/8/3p1b2/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 2 3,"Black has created a weakness on the kingside, c4 is in order at some point"
5,Nd2,b1d2,rn1qkbnr/ppp1pppp/8/3p1b2/3P1B2/8/PPPNPPPP/R2QKBNR b KQkq - 3 3,"Black has created a weakness on the kingside, c4 is in order at some point"
6,e6,e7e6,rn1qkbnr/ppp2ppp/4p3/3p1b2/3P1B2/8/PPPNPPPP/R2QKBNR w KQkq - 0 4,"Black has created a weakness on the kingside, c4 is in order at some point"
7,Ngf3,g1f3,rn1qkbnr/ppp2ppp/4p3/3p1b2/3P1B2/5N2/PPPNPPPP/R2QKB1R b KQkq - 1 4,"Black has created a weakness on the kingside, c4 is in order at some point"
8,f6,f7f6,rn1qkbnr/ppp3pp/4pp2/3p1b2/3P1B2/5N2/PPPNPPPP/R2QKB1R w KQkq - 0 5,"Black has created a weakness on the kingside, c4 is in order at some point"
9,e3,e2e3,rn1qkbnr/ppp3pp/4pp2/3p1b2/3P1B2/4PN2/PPPN1PPP/R2QKB1R b KQkq - 0 5,Again another pawn movec4 is far too tempting now
10,a6,a7a6,rn1qkbnr/1pp3pp/p3pp2/3p1b2/3P1B2/4PN2/PPPN1PPP/R2QKB1R w KQkq - 0 6,Again another pawn movec4 is far too tempting now
11,c4,c2c4,rn1qkbnr/1pp3pp/p3pp2/3p1b2/2PP1B2/4PN2/PP1N1PPP/R2QKB1R b KQkq - 0 6,I just move the queen out of the way
12,Bg4,f5g4,rn1qkbnr/1pp3pp/p3pp2/3p4/2PP1Bb1/4PN2/PP1N1PPP/R2QKB1R w KQkq - 1 7,I just move the queen out of the way
13,Qa4+,d1a4,rn1qkbnr/1pp3pp/p3pp2/3p4/Q1PP1Bb1/4PN2/PP1N1PPP/R3KB1R b KQkq - 2 7,I want control of the diadonal and will later put the q on c2
14,Nd7,b8d7,r2qkbnr/1ppn2pp/p3pp2/3p4/Q1PP1Bb1/4PN2/PP1N1PPP/R3KB1R w KQkq - 3 8,I want control of the diadonal and will later put the q on c2
15,Bd3,f1d3,r2qkbnr/1ppn2pp/p3pp2/3p4/Q1PP1Bb1/3BPN2/PP1N1PPP/R3K2R b KQkq - 4 8,I want control of the diadonal and will later put the q on c2
16,Ne7,g8e7,r2qkb1r/1ppnn1pp/p3pp2/3p4/Q1PP1Bb1/3BPN2/PP1N1PPP/R3K2R w KQkq - 5 9,Chasing the bishop and providing an escape square
17,h3,h2h3,r2qkb1r/1ppnn1pp/p3pp2/3p4/Q1PP1Bb1/3BPN1P/PP1N1PP1/R3K2R b KQkq - 0 9,Chasing the bishop and providing an escape square
18,Bh5,g4h5,r2qkb1r/1ppnn1pp/p3pp2/3p3b/Q1PP1B2/3BPN1P/PP1N1PP1/R3K2R w KQkq - 1 10,Safety first
19,O-O,e1g1,r2qkb1r/1ppnn1pp/p3pp2/3p3b/Q1PP1B2/3BPN1P/PP1N1PP1/R4RK1 b kq - 2 10,Safety first
20,Ng6,e7g6,r2qkb1r/1ppn2pp/p3ppn1/3p3b/Q1PP1B2/3BPN1P/PP1N1PP1/R4RK1 w kq - 3 11,"A Poor move, white can win material"
21,Bh2,f4h2,r2qkb1r/1ppn2pp/p3ppn1/3p3b/Q1PP4/3BPN1P/PP1N1PPB/R4RK1 b kq - 4 11,"A Poor move, white can win material"
22,c6,c7c6,r2qkb1r/1p1n2pp/p1p1ppn1/3p3b/Q1PP4/3BPN1P/PP1N1PPB/R4RK1 w kq - 0 12,"A Poor move, white can win material"
23,g4,g2g4,r2qkb1r/1p1n2pp/p1p1ppn1/3p3b/Q1PP2P1/3BPN1P/PP1N1P1B/R4RK1 b kq - 0 12,"I have no idea of black's plan with this, PxP RxP B-g6+ NxB QxN+ K-e7 QxR is only good for white"
24,Bxg4,h5g4,r2qkb1r/1p1n2pp/p1p1ppn1/3p4/Q1PP2b1/3BPN1P/PP1N1P1B/R4RK1 w kq - 0 13,"I have no idea of black's plan with this, PxP RxP B-g6+ NxB QxN+ K-e7 QxR is only good for white"
25,hxg4,h3g4,r2qkb1r/1p1n2pp/p1p1ppn1/3p4/Q1PP2P1/3BPN2/PP1N1P1B/R4RK1 b kq - 0 13,"I have no idea of black's plan with this, PxP RxP B-g6+ NxB QxN+ K-e7 QxR is only good for white"
26,Ne7,g6e7,r2qkb1r/1p1nn1pp/p1p1pp2/3p4/Q1PP2P1/3BPN2/PP1N1P1B/R4RK1 w kq - 1 14,"I have no idea of black's plan with this, PxP RxP B-g6+ NxB QxN+ K-e7 QxR is only good for white"
27,Qc2,a4c2,r2qkb1r/1p1nn1pp/p1p1pp2/3p4/2PP2P1/3BPN2/PPQN1P1B/R4RK1 b kq - 2 14,"I have no idea of black's plan with this, PxP RxP B-g6+ NxB QxN+ K-e7 QxR is only good for white"
28,h5,h7h5,r2qkb1r/1p1nn1p1/p1p1pp2/3p3p/2PP2P1/3BPN2/PPQN1P1B/R4RK1 w kq - 0 15,"I have no idea of black's plan with this, PxP RxP B-g6+ NxB QxN+ K-e7 QxR is only good for white"
29,gxh5,g4h5,r2qkb1r/1p1nn1p1/p1p1pp2/3p3P/2PP4/3BPN2/PPQN1P1B/R4RK1 b kq - 0 15,Black has some threats but white has everything under control
30,f5,f6f5,r2qkb1r/1p1nn1p1/p1p1p3/3p1p1P/2PP4/3BPN2/PPQN1P1B/R4RK1 w kq - 0 16,Black has some threats but white has everything under control
31,c5,c4c5,r2qkb1r/1p1nn1p1/p1p1p3/2Pp1p1P/3P4/3BPN2/PPQN1P1B/R4RK1 b kq - 0 16,Black has some threats but white has everything under control
32,Rxh5,h8h5,r2qkb2/1p1nn1p1/p1p1p3/2Pp1p1r/3P4/3BPN2/PPQN1P1B/R4RK1 w q - 0 17,Black has some threats but white has everything under control
