N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Kings Gambit game. Opening that has always fascinated me. Hope you find the game of some interest.   Please feel free to comment.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,accepted. (more fun that way)
3,f4,f2f4,rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,accepted. (more fun that way)
4,exf4,e5f4,rnbqkbnr/pppp1ppp/8/8/4Pp2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,accepted. (more fun that way)
5,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R b KQkq - 1 3,Modern defense
6,d5,d7d5,rnbqkbnr/ppp2ppp/8/3p4/4Pp2/5N2/PPPP2PP/RNBQKB1R w KQkq - 0 4,Modern defense
7,exd5,e4d5,rnbqkbnr/ppp2ppp/8/3P4/5p2/5N2/PPPP2PP/RNBQKB1R b KQkq - 0 4,Prob most stern test in this line.
8,Nf6,g8f6,rnbqkb1r/ppp2ppp/5n2/3P4/5p2/5N2/PPPP2PP/RNBQKB1R w KQkq - 1 5,Prob most stern test in this line.
9,Bb5+,f1b5,rnbqkb1r/ppp2ppp/5n2/1B1P4/5p2/5N2/PPPP2PP/RNBQK2R b KQkq - 2 5,Prob most stern test in this line.
10,c6,c7c6,rnbqkb1r/pp3ppp/2p2n2/1B1P4/5p2/5N2/PPPP2PP/RNBQK2R w KQkq - 0 6,"best move as 5... K(b)d7  6. c4, a6. 7. Bxd7+, Bxd7. 8. 0-0   Leave white with an advantage."
11,dxc6,d5c6,rnbqkb1r/pp3ppp/2P2n2/1B6/5p2/5N2/PPPP2PP/RNBQK2R b KQkq - 0 6,This move is quite commonly played although Kc6 seems stronger.
12,bxc6,b7c6,rnbqkb1r/p4ppp/2p2n2/1B6/5p2/5N2/PPPP2PP/RNBQK2R w KQkq - 0 7,This move is quite commonly played although Kc6 seems stronger.
13,Bc4,b5c4,rnbqkb1r/p4ppp/2p2n2/8/2B2p2/5N2/PPPP2PP/RNBQK2R b KQkq - 1 7,Be2 is an alternative which allows white to advance central pawns.
14,Nd5,f6d5,rnbqkb1r/p4ppp/2p5/3n4/2B2p2/5N2/PPPP2PP/RNBQK2R w KQkq - 2 8,Alternative is Bd6 which white should prob reply with Qe2+.
15,O-O,e1g1,rnbqkb1r/p4ppp/2p5/3n4/2B2p2/5N2/PPPP2PP/RNBQ1RK1 b kq - 3 8,Maybe Nc3 is better? This would stop black developing Bishop to d6 and make f pawn even weaker.
16,Bd6,f8d6,rnbqk2r/p4ppp/2pb4/3n4/2B2p2/5N2/PPPP2PP/RNBQ1RK1 w kq - 4 9,Against Be6 white should play Bb3 with the idea c4 & d4
17,Nc3,b1c3,rnbqk2r/p4ppp/2pb4/3n4/2B2p2/2N2N2/PPPP2PP/R1BQ1RK1 b kq - 5 9,If black castles white can attack d5
18,Be6,c8e6,rn1qk2r/p4ppp/2pbb3/3n4/2B2p2/2N2N2/PPPP2PP/R1BQ1RK1 w kq - 6 10,If black castles white can attack d5
19,Ne4,c3e4,rn1qk2r/p4ppp/2pbb3/3n4/2B1Np2/5N2/PPPP2PP/R1BQ1RK1 b kq - 7 10,Obviously black wanted to keep bishop but this move means he can only defend f4 using extreme measures
20,Be7,d6e7,rn1qk2r/p3bppp/2p1b3/3n4/2B1Np2/5N2/PPPP2PP/R1BQ1RK1 w kq - 8 11,Obviously black wanted to keep bishop but this move means he can only defend f4 using extreme measures
21,Bb3,c4b3,rn1qk2r/p3bppp/2p1b3/3n4/4Np2/1B3N2/PPPP2PP/R1BQ1RK1 b kq - 9 11,Making room for d4 & c4
22,O-O,e8g8,rn1q1rk1/p3bppp/2p1b3/3n4/4Np2/1B3N2/PPPP2PP/R1BQ1RK1 w - - 10 12,White is looking like winning a pawn by c4
23,d4,d2d4,rn1q1rk1/p3bppp/2p1b3/3n4/3PNp2/1B3N2/PPP3PP/R1BQ1RK1 b - - 0 12,White is looking like winning a pawn by c4
24,Nd7,b8d7,r2q1rk1/p2nbppp/2p1b3/3n4/3PNp2/1B3N2/PPP3PP/R1BQ1RK1 w - - 1 13,White is looking like winning a pawn by c4
25,Qe2,d1e2,r2q1rk1/p2nbppp/2p1b3/3n4/3PNp2/1B3N2/PPP1Q1PP/R1B2RK1 b - - 2 13,White is looking like winning a pawn by c4
26,g5,g7g5,r2q1rk1/p2nbp1p/2p1b3/3n2p1/3PNp2/1B3N2/PPP1Q1PP/R1B2RK1 w - - 0 14,"?  13....Re8, 14. c4, Bf8! 15. cxNd5, Bxd5. 16.N(f)d2, f5. 17. Rxf4, fe. 18. Rxe4, Nf4 gives black compensation but white still has the better of it and would have been far more fun :)"
27,c4,c2c4,r2q1rk1/p2nbp1p/2p1b3/3n2p1/2PPNp2/1B3N2/PP2Q1PP/R1B2RK1 b - - 0 14,! White starts to open up Kingside
28,Nd5b6,d5b6,r2q1rk1/p2nbp1p/1np1b3/6p1/2PPNp2/1B3N2/PP2Q1PP/R1B2RK1 w - - 1 15,! White starts to open up Kingside
29,h4,h2h4,r2q1rk1/p2nbp1p/1np1b3/6p1/2PPNp1P/1B3N2/PP2Q1P1/R1B2RK1 b - - 0 15,! White starts to open up Kingside
30,h6,h7h6,r2q1rk1/p2nbp2/1np1b2p/6p1/2PPNp1P/1B3N2/PP2Q1P1/R1B2RK1 w - - 0 16,15...g4 16. K(f)g5
31,hxg5,h4g5,r2q1rk1/p2nbp2/1np1b2p/6P1/2PPNp2/1B3N2/PP2Q1P1/R1B2RK1 b - - 0 16,White wins 2 pawns in exchange for knight. White also permanently damages blacks pawn defense and is able to get more pieces into the Kingside to attack.
32,hxg5,h6g5,r2q1rk1/p2nbp2/1np1b3/6p1/2PPNp2/1B3N2/PP2Q1P1/R1B2RK1 w - - 0 17,White wins 2 pawns in exchange for knight. White also permanently damages blacks pawn defense and is able to get more pieces into the Kingside to attack.
33,Nfxg5,f3g5,r2q1rk1/p2nbp2/1np1b3/6N1/2PPNp2/1B6/PP2Q1P1/R1B2RK1 b - - 0 17,White wins 2 pawns in exchange for knight. White also permanently damages blacks pawn defense and is able to get more pieces into the Kingside to attack.
34,Bxg5,e7g5,r2q1rk1/p2n1p2/1np1b3/6b1/2PPNp2/1B6/PP2Q1P1/R1B2RK1 w - - 0 18,exchanging both would leave black totally exposed.
35,Bxf4,c1f4,r2q1rk1/p2n1p2/1np1b3/6b1/2PPNB2/1B6/PP2Q1P1/R4RK1 b - - 0 18,exchanging both would leave black totally exposed.
36,Bf6,g5f6,r2q1rk1/p2n1p2/1np1bb2/8/2PPNB2/1B6/PP2Q1P1/R4RK1 w - - 1 19,exchanging both would leave black totally exposed.
37,Rad1,a1d1,r2q1rk1/p2n1p2/1np1bb2/8/2PPNB2/1B6/PP2Q1P1/3R1RK1 b - - 2 19,protecting pawn and getting him into the action
