N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"The One I Didn't Deserve.

Really didn't deserve to win this one, ended up with a bit of a trick and was grateful!"
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Black already has the tempo, forcing me to respond to him rather than vica versa."
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"Black already has the tempo, forcing me to respond to him rather than vica versa."
4,Qh4,d8h4,rnb1kbnr/pppp1ppp/4p3/8/3PP2q/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,"Black already has the tempo, forcing me to respond to him rather than vica versa."
5,Qf3,d1f3,rnb1kbnr/pppp1ppp/4p3/8/3PP2q/5Q2/PPP2PPP/RNB1KBNR b KQkq - 2 3,"Black already has the tempo, forcing me to respond to him rather than vica versa."
6,Nc6,b8c6,r1b1kbnr/pppp1ppp/2n1p3/8/3PP2q/5Q2/PPP2PPP/RNB1KBNR w KQkq - 3 4,"Black already has the tempo, forcing me to respond to him rather than vica versa."
7,Ne2,g1e2,r1b1kbnr/pppp1ppp/2n1p3/8/3PP2q/5Q2/PPP1NPPP/RNB1KB1R b KQkq - 4 4,"Black already has the tempo, forcing me to respond to him rather than vica versa."
8,Nh6,g8h6,r1b1kb1r/pppp1ppp/2n1p2n/8/3PP2q/5Q2/PPP1NPPP/RNB1KB1R w KQkq - 5 5,"Black already has the tempo, forcing me to respond to him rather than vica versa."
9,Bxh6,c1h6,r1b1kb1r/pppp1ppp/2n1p2B/8/3PP2q/5Q2/PPP1NPPP/RN2KB1R b KQkq - 0 5,"Black already has the tempo, forcing me to respond to him rather than vica versa."
10,gxh6,g7h6,r1b1kb1r/pppp1p1p/2n1p2p/8/3PP2q/5Q2/PPP1NPPP/RN2KB1R w KQkq - 0 6,"Black already has the tempo, forcing me to respond to him rather than vica versa."
11,c3,c2c3,r1b1kb1r/pppp1p1p/2n1p2p/8/3PP2q/2P2Q2/PP2NPPP/RN2KB1R b KQkq - 0 6,Pleased to exchange queens. With such an aggressive opponent I figure the less material the better.
12,d5,d7d5,r1b1kb1r/ppp2p1p/2n1p2p/3p4/3PP2q/2P2Q2/PP2NPPP/RN2KB1R w KQkq - 0 7,Pleased to exchange queens. With such an aggressive opponent I figure the less material the better.
