N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,this all began on a sunny day in greece...as usual i started out with the French Ketchup opening.
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"he countered my french ketchup with a nasty little move, not sure what this one is called, but it doesn't smell like ketchup."
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"ahh, yes, this is where it all begins, i now bring in the guns, his no name opener is no match for this ketchup master....watch as it starts coming down!"
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/4pn2/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,"see, here he is obviously scared by the ketchup covered beginnings that he is just moving random pieces, at any given place with an open square, hoping to distract me from my messy death hole with which i will place him in.  mmmm  yummy!"
5,Bg5,c1g5,rnbqkb1r/pppp1ppp/4pn2/6B1/3PP3/8/PPP2PPP/RN1QKBNR b KQkq - 2 3,"i act with speed, and pin his horsey.  for those who are just starting.  If he moves his donkey then i will snag a queen and then proceed by jumping up and down yelling ""ketchup is king"".  lets watch to see what happens!"
6,Be7,f8e7,rnbqk2r/ppppbppp/4pn2/6B1/3PP3/8/PPP2PPP/RN1QKBNR w KQkq - 3 4,"hmm.  well he didn't move his Q, he must have seen my plans that i left open on my desk earlier today!   i'll have to stop doing that.  no worries, i have better and bigger plans up my sleeve.  his Q will be mine!!!!!!1111"
7,e5,e4e5,rnbqk2r/ppppbppp/4pn2/4P1B1/3P4/8/PPP2PPP/RN1QKBNR b KQkq - 0 4,"i continue with my stern moves, i am clearly at this moment trying to take over the center of the board, which i have pretty much mastered at the moment.  and we all know, that whoever has the center will prevail in the end.  so pretty much my opponent should just resign....long live the ketchup opener!!!!"
8,c6,c7c6,rnbqk2r/pp1pbppp/2p1pn2/4P1B1/3P4/8/PPP2PPP/RN1QKBNR w KQkq - 0 5,"well, he's basically just giving me the center...this is gonna be awesome, this is going to be easier than ramming my body head first into a pile of bricks.  I don't really see any benefit to this move, I've searched and i could not find any references that claim this position.  though it seems that he is trying to free his Queen side castle.  lets see what happens next."
9,exf6,e5f6,rnbqk2r/pp1pbppp/2p1pP2/6B1/3P4/8/PPP2PPP/RN1QKBNR b KQkq - 0 5,"at this point i have decided that it was partial to my victory to take his horse figurine.   it was not completely necessary, as this move is not out-lined in the ketchup tactics notebook, but what is most important is that i am now at PLUS THREE in my score, and he is still at zero.....i am winning!"
10,Bxf6,e7f6,rnbqk2r/pp1p1ppp/2p1pb2/6B1/3P4/8/PPP2PPP/RN1QKBNR w KQkq - 0 6,"from all my years of playing, how could i have not predicted such a move?  i am stupid, i did not realize that was going to happen.  it's okay though, i am still at PLUS TWO, i am still in the lead.  just need to make no more mistakes from here on out!"
11,Bxf6,g5f6,rnbqk2r/pp1p1ppp/2p1pB2/8/3P4/8/PPP2PPP/RN1QKBNR b KQkq - 0 6,"I wasn't ready for this, he struck me by surprise here, i thought he was going to attack using his usual pirate ambush tactic, which i was ready for, which is why i pressured his black bishop with my black bishop.  he could have easily of backed off, but he chose not to, im thinking that he is trying to open up my king side, and then hope to break my pawn forcefield, ha ha, like that will happen."
12,Qxf6,d8f6,rnb1k2r/pp1p1ppp/2p1pq2/8/3P4/8/PPP2PPP/RN1QKBNR w KQkq - 0 7,"well now he's really in for a kick in the spleen.  I've had to result in bringing my queen out, i did this for a reason, i could have alternately moved my G pawn and captured his bishop, but i am smarter than that.  He wanted me to use my G pawn, so i surprised him, and brought out the big guns.  he won't see this coming, now im smooth sailing, it's all pretty much downhill for him, im hoping for a checkmate in under 10 moves."
13,Bd3,f1d3,rnb1k2r/pp1p1ppp/2p1pq2/8/3P4/3B4/PPP2PPP/RN1QK1NR b KQkq - 1 7,"okay, his bishop is now brought to the front line, in an obvious attempt to attack my H pawn on the queen side.  instead of capturing my opponents D pawn with my Q.  notice his position as of now.  He has a direct line of attack all the way down on both sides of the board with his white bishop.  my plans are to slowly move all of my pieces to black squares.  how will his bishop attack if all my men are on black???!!!111  EXACTLY!!"
