N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Transposition in sicilian is possible.
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Transposition in sicilian is possible.
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,Transposition in sicilian is possible.
4,c5,c7c5,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,Transposition in sicilian is possible.
5,d5,d4d5,rnbqkbnr/pp1p1ppp/4p3/2pP4/4P3/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,But white does not take
6,exd5,e6d5,rnbqkbnr/pp1p1ppp/8/2pp4/4P3/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,trading
7,exd5,e4d5,rnbqkbnr/pp1p1ppp/8/2pP4/8/8/PPP2PPP/RNBQKBNR b KQkq - 0 4,Black is up in developpement
8,d6,d7d6,rnbqkbnr/pp3ppp/3p4/2pP4/8/8/PPP2PPP/RNBQKBNR w KQkq - 0 5,Black is up in developpement
9,Nf3,g1f3,rnbqkbnr/pp3ppp/3p4/2pP4/8/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 5,"Logical moves, developping"
10,Nf6,g8f6,rnbqkb1r/pp3ppp/3p1n2/2pP4/8/5N2/PPP2PPP/RNBQKB1R w KQkq - 2 6,"Logical moves, developping"
11,Nc3,b1c3,rnbqkb1r/pp3ppp/3p1n2/2pP4/8/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 3 6,"Logical moves, developping"
12,Be7,f8e7,rnbqk2r/pp2bppp/3p1n2/2pP4/8/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 4 7,"Logical moves, developping"
13,Be2,f1e2,rnbqk2r/pp2bppp/3p1n2/2pP4/8/2N2N2/PPP1BPPP/R1BQK2R b KQkq - 5 7,"Logical moves, developping"
14,Bf5,c8f5,rn1qk2r/pp2bppp/3p1n2/2pP1b2/8/2N2N2/PPP1BPPP/R1BQK2R w KQkq - 6 8,King in safe
15,O-O,e1g1,rn1qk2r/pp2bppp/3p1n2/2pP1b2/8/2N2N2/PPP1BPPP/R1BQ1RK1 b kq - 7 8,King in safe
16,Nbd7,b8d7,r2qk2r/pp1nbppp/3p1n2/2pP1b2/8/2N2N2/PPP1BPPP/R1BQ1RK1 w kq - 8 9,Only proper place for the knight with white pawn on d5
17,Re1,f1e1,r2qk2r/pp1nbppp/3p1n2/2pP1b2/8/2N2N2/PPP1BPPP/R1BQR1K1 b kq - 9 9,"The most logical move, although, playing the DSB was an option"
18,O-O,e8g8,r2q1rk1/pp1nbppp/3p1n2/2pP1b2/8/2N2N2/PPP1BPPP/R1BQR1K1 w - - 10 10,Both kings are safe
19,Nh4,f3h4,r2q1rk1/pp1nbppp/3p1n2/2pP1b2/7N/2N5/PPP1BPPP/R1BQR1K1 b - - 11 10,Knight on the h file is generally considered as bad but it attacks the LSB which has few squares available.
20,Bg6,f5g6,r2q1rk1/pp1nbppp/3p1nb1/2pP4/7N/2N5/PPP1BPPP/R1BQR1K1 w - - 12 11,"So that black gets a double pawn and weakens his king but i'm not sure it's a very good move, for it let the center free for black."
21,Nxg6,h4g6,r2q1rk1/pp1nbppp/3p1nN1/2pP4/8/2N5/PPP1BPPP/R1BQR1K1 b - - 0 11,"So that black gets a double pawn and weakens his king but i'm not sure it's a very good move, for it let the center free for black."
22,fxg6,f7g6,r2q1rk1/pp1nb1pp/3p1np1/2pP4/8/2N5/PPP1BPPP/R1BQR1K1 w - - 0 12,Now white's plan is to attack using the a2g8 diagonal
23,Bf3,e2f3,r2q1rk1/pp1nb1pp/3p1np1/2pP4/8/2N2B2/PPP2PPP/R1BQR1K1 b - - 1 12,protecting the d pawn and opening the way for the e rook
24,Ne5,d7e5,r2q1rk1/pp2b1pp/3p1np1/2pPn3/8/2N2B2/PPP2PPP/R1BQR1K1 w - - 2 13,Closing the way and menacing the LSB
25,Bf4,c1f4,r2q1rk1/pp2b1pp/3p1np1/2pPn3/5B2/2N2B2/PPP2PPP/R2QR1K1 b - - 3 13,Developping and menacing the anoying e knight
26,Nfd7,f6d7,r2q1rk1/pp1nb1pp/3p2p1/2pPn3/5B2/2N2B2/PPP2PPP/R2QR1K1 w - - 4 14,To protect the e knight and menace white's DSB
27,Re4,e1e4,r2q1rk1/pp1nb1pp/3p2p1/2pPn3/4RB2/2N2B2/PPP2PPP/R2Q2K1 b - - 5 14,Protecting the DSB and enabling to double the rooks on the open file.
28,Bg5,e7g5,r2q1rk1/pp1n2pp/3p2p1/2pPn1b1/4RB2/2N2B2/PPP2PPP/R2Q2K1 w - - 6 15,"The DSB is seriously menaced and Dame Guenièvre cannot protect both bishops, so that..."
29,Bxe5,f4e5,r2q1rk1/pp1n2pp/3p2p1/2pPB1b1/4R3/2N2B2/PPP2PPP/R2Q2K1 b - - 0 15,I take the annoying knight.
30,Nxe5,d7e5,r2q1rk1/pp4pp/3p2p1/2pPn1b1/4R3/2N2B2/PPP2PPP/R2Q2K1 w - - 0 16,which  reappears...
