N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,Taking with the pawn instead of the bishop breaks up and doubles pawns.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,Taking with the pawn instead of the bishop breaks up and doubles pawns.
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,Taking with the pawn instead of the bishop breaks up and doubles pawns.
4,Nc6,b8c6,r1bqkb1r/pppppppp/2n2n2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3,Taking with the pawn instead of the bishop breaks up and doubles pawns.
5,Nf3,g1f3,r1bqkb1r/pppppppp/2n2n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 2 3,Taking with the pawn instead of the bishop breaks up and doubles pawns.
6,e6,e7e6,r1bqkb1r/pppp1ppp/2n1pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,Taking with the pawn instead of the bishop breaks up and doubles pawns.
7,Nc3,b1c3,r1bqkb1r/pppp1ppp/2n1pn2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4,Taking with the pawn instead of the bishop breaks up and doubles pawns.
8,Bb4,f8b4,r1bqk2r/pppp1ppp/2n1pn2/8/1bPP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 2 5,Taking with the pawn instead of the bishop breaks up and doubles pawns.
9,Qc2,d1c2,r1bqk2r/pppp1ppp/2n1pn2/8/1bPP4/2N2N2/PPQ1PPPP/R1B1KB1R b KQkq - 3 5,Taking with the pawn instead of the bishop breaks up and doubles pawns.
10,d6,d7d6,r1bqk2r/ppp2ppp/2nppn2/8/1bPP4/2N2N2/PPQ1PPPP/R1B1KB1R w KQkq - 0 6,Taking with the pawn instead of the bishop breaks up and doubles pawns.
11,Bd2,c1d2,r1bqk2r/ppp2ppp/2nppn2/8/1bPP4/2N2N2/PPQBPPPP/R3KB1R b KQkq - 1 6,Taking with the pawn instead of the bishop breaks up and doubles pawns.
12,O-O,e8g8,r1bq1rk1/ppp2ppp/2nppn2/8/1bPP4/2N2N2/PPQBPPPP/R3KB1R w KQ - 2 7,Taking with the pawn instead of the bishop breaks up and doubles pawns.
13,a3,a2a3,r1bq1rk1/ppp2ppp/2nppn2/8/1bPP4/P1N2N2/1PQBPPPP/R3KB1R b KQ - 0 7,Taking with the pawn instead of the bishop breaks up and doubles pawns.
14,Bxc3,b4c3,r1bq1rk1/ppp2ppp/2nppn2/8/2PP4/P1b2N2/1PQBPPPP/R3KB1R w KQ - 0 8,Taking with the pawn instead of the bishop breaks up and doubles pawns.
15,bxc3,b2c3,r1bq1rk1/ppp2ppp/2nppn2/8/2PP4/P1P2N2/2QBPPPP/R3KB1R b KQ - 0 8,Taking with the pawn instead of the bishop breaks up and doubles pawns.
16,h6,h7h6,r1bq1rk1/ppp2pp1/2nppn1p/8/2PP4/P1P2N2/2QBPPPP/R3KB1R w KQ - 0 9,I'm not sure what is stopping black's BxN here.
17,Rd1,a1d1,r1bq1rk1/ppp2pp1/2nppn1p/8/2PP4/P1P2N2/2QBPPPP/3RKB1R b K - 1 9,I'm not sure what is stopping black's BxN here.
18,Qe7,d8e7,r1b2rk1/ppp1qpp1/2nppn1p/8/2PP4/P1P2N2/2QBPPPP/3RKB1R w K - 2 10,I'm not sure what is stopping black's BxN here.
19,a4,a3a4,r1b2rk1/ppp1qpp1/2nppn1p/8/P1PP4/2P2N2/2QBPPPP/3RKB1R b K - 0 10,I'm not sure what is stopping black's BxN here.
20,e5,e6e5,r1b2rk1/ppp1qpp1/2np1n1p/4p3/P1PP4/2P2N2/2QBPPPP/3RKB1R w K - 0 11,I'm not sure what is stopping black's BxN here.
21,e3,e2e3,r1b2rk1/ppp1qpp1/2np1n1p/4p3/P1PP4/2P1PN2/2QB1PPP/3RKB1R b K - 0 11,I'm not sure what is stopping black's BxN here.
22,e4,e5e4,r1b2rk1/ppp1qpp1/2np1n1p/8/P1PPp3/2P1PN2/2QB1PPP/3RKB1R w K - 0 12,I'm not sure what is stopping black's BxN here.
23,Nh4,f3h4,r1b2rk1/ppp1qpp1/2np1n1p/8/P1PPp2N/2P1P3/2QB1PPP/3RKB1R b K - 1 12,I'm not sure what is stopping black's BxN here.
24,Ng4,f6g4,r1b2rk1/ppp1qpp1/2np3p/8/P1PPp1nN/2P1P3/2QB1PPP/3RKB1R w K - 2 13,I'm not sure what is stopping black's BxN here.
25,Nf5,h4f5,r1b2rk1/ppp1qpp1/2np3p/5N2/P1PPp1n1/2P1P3/2QB1PPP/3RKB1R b K - 3 13,I'm not sure what is stopping black's BxN here.
26,Qg5,e7g5,r1b2rk1/ppp2pp1/2np3p/5Nq1/P1PPp1n1/2P1P3/2QB1PPP/3RKB1R w K - 4 14,Sweet.
27,Qxe4,c2e4,r1b2rk1/ppp2pp1/2np3p/5Nq1/P1PPQ1n1/2P1P3/3B1PPP/3RKB1R b K - 0 14,Sweet.
28,Bxf5,c8f5,r4rk1/ppp2pp1/2np3p/5bq1/P1PPQ1n1/2P1P3/3B1PPP/3RKB1R w K - 0 15,Sweet.
29,Qf3,e4f3,r4rk1/ppp2pp1/2np3p/5bq1/P1PP2n1/2P1PQ2/3B1PPP/3RKB1R b K - 1 15,Sweet.
30,h5,h6h5,r4rk1/ppp2pp1/2np4/5bqp/P1PP2n1/2P1PQ2/3B1PPP/3RKB1R w K - 0 16,Sweet.
31,e4,e3e4,r4rk1/ppp2pp1/2np4/5bqp/P1PPP1n1/2P2Q2/3B1PPP/3RKB1R b K - 0 16,Sweet.
32,Qe7,g5e7,r4rk1/ppp1qpp1/2np4/5b1p/P1PPP1n1/2P2Q2/3B1PPP/3RKB1R w K - 1 17,"Forcing the exchange was good, otherwise NxB, PxN, QxP+ leaves black up a pawn and white particularly vulnerable."
33,Qxf5,f3f5,r4rk1/ppp1qpp1/2np4/5Q1p/P1PPP1n1/2P5/3B1PPP/3RKB1R b K - 0 17,"Forcing the exchange was good, otherwise NxB, PxN, QxP+ leaves black up a pawn and white particularly vulnerable."
34,g6,g7g6,r4rk1/ppp1qp2/2np2p1/5Q1p/P1PPP1n1/2P5/3B1PPP/3RKB1R w K - 0 18,"Forcing the exchange was good, otherwise NxB, PxN, QxP+ leaves black up a pawn and white particularly vulnerable."
35,Qg5,f5g5,r4rk1/ppp1qp2/2np2p1/6Qp/P1PPP1n1/2P5/3B1PPP/3RKB1R b K - 1 18,"Forcing the exchange was good, otherwise NxB, PxN, QxP+ leaves black up a pawn and white particularly vulnerable."
36,Qxe4+,e7e4,r4rk1/ppp2p2/2np2p1/6Qp/P1PPq1n1/2P5/3B1PPP/3RKB1R w K - 0 19,"Forcing the exchange was good, otherwise NxB, PxN, QxP+ leaves black up a pawn and white particularly vulnerable."
37,Be3,d2e3,r4rk1/ppp2p2/2np2p1/6Qp/P1PPq1n1/2P1B3/5PPP/3RKB1R b K - 1 19,"Forcing the exchange was good, otherwise NxB, PxN, QxP+ leaves black up a pawn and white particularly vulnerable."
38,f6,f7f6,r4rk1/ppp5/2np1pp1/6Qp/P1PPq1n1/2P1B3/5PPP/3RKB1R w K - 0 20,"Forcing the exchange was good, otherwise NxB, PxN, QxP+ leaves black up a pawn and white particularly vulnerable."
39,Qd5+,g5d5,r4rk1/ppp5/2np1pp1/3Q3p/P1PPq1n1/2P1B3/5PPP/3RKB1R b K - 1 20,"Forcing the exchange was good, otherwise NxB, PxN, QxP+ leaves black up a pawn and white particularly vulnerable."
40,Qxd5,e4d5,r4rk1/ppp5/2np1pp1/3q3p/P1PP2n1/2P1B3/5PPP/3RKB1R w K - 0 21,"Not much of a threat, as the black knight is defending Pb7."
41,cxd5,c4d5,r4rk1/ppp5/2np1pp1/3P3p/P2P2n1/2P1B3/5PPP/3RKB1R b K - 0 21,"Not much of a threat, as the black knight is defending Pb7."
42,Na5,c6a5,r4rk1/ppp5/3p1pp1/n2P3p/P2P2n1/2P1B3/5PPP/3RKB1R w K - 1 22,"Not much of a threat, as the black knight is defending Pb7."
43,Rb1,d1b1,r4rk1/ppp5/3p1pp1/n2P3p/P2P2n1/2P1B3/5PPP/1R2KB1R b K - 2 22,"Not much of a threat, as the black knight is defending Pb7."
44,b6,b7b6,r4rk1/p1p5/1p1p1pp1/n2P3p/P2P2n1/2P1B3/5PPP/1R2KB1R w K - 0 23,How do you check me now?
45,Bb5,f1b5,r4rk1/p1p5/1p1p1pp1/nB1P3p/P2P2n1/2P1B3/5PPP/1R2K2R b K - 1 23,How do you check me now?
46,Nxe3,g4e3,r4rk1/p1p5/1p1p1pp1/nB1P3p/P2P4/2P1n3/5PPP/1R2K2R w K - 0 24,How do you check me now?
47,fxe3,f2e3,r4rk1/p1p5/1p1p1pp1/nB1P3p/P2P4/2P1P3/6PP/1R2K2R b K - 0 24,How do you check me now?
48,a6,a7a6,r4rk1/2p5/pp1p1pp1/nB1P3p/P2P4/2P1P3/6PP/1R2K2R w K - 0 25,How do you check me now?
49,Bd3,b5d3,r4rk1/2p5/pp1p1pp1/n2P3p/P2P4/2PBP3/6PP/1R2K2R b K - 1 25,How do you check me now?
50,Kg7,g8g7,r4r2/2p3k1/pp1p1pp1/n2P3p/P2P4/2PBP3/6PP/1R2K2R w K - 2 26,How do you check me now?
51,c4,c3c4,r4r2/2p3k1/pp1p1pp1/n2P3p/P1PP4/3BP3/6PP/1R2K2R b K - 0 26,How do you check me now?
52,Rae8,a8e8,4rr2/2p3k1/pp1p1pp1/n2P3p/P1PP4/3BP3/6PP/1R2K2R w K - 1 27,How do you check me now?
