N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,I start with my usual e4.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Scandinavian defence.
3,exd5,e4d5,rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,Scandinavian defence.
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/5n2/3P4/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 3,Scandinavian defence.
5,Nf3,g1f3,rnbqkb1r/ppp1pppp/5n2/3P4/8/5N2/PPPP1PPP/RNBQKB1R b KQkq - 2 3,"Here the usual is d4 or c4, but I go for simple development."
6,Nxd5,f6d5,rnbqkb1r/ppp1pppp/8/3n4/8/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 4,Getting material back.
7,Bc4,f1c4,rnbqkb1r/ppp1pppp/8/3n4/2B5/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4,"I think this move is unnecessary, because d5 knight is already well protected, and there is no way I can attack it. Also it blocks b8 knight."
8,e6,e7e6,rnbqkb1r/ppp2ppp/4p3/3n4/2B5/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 5,"I think this move is unnecessary, because d5 knight is already well protected, and there is no way I can attack it. Also it blocks b8 knight."
9,Nc3,b1c3,rnbqkb1r/ppp2ppp/4p3/3n4/2B5/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 5,"I think this move is unnecessary, because d5 knight is already well protected, and there is no way I can attack it. Also it blocks b8 knight."
10,c6,c7c6,rnbqkb1r/pp3ppp/2p1p3/3n4/2B5/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 6,"I think this move is unnecessary, because d5 knight is already well protected, and there is no way I can attack it. Also it blocks b8 knight."
11,O-O,e1g1,rnbqkb1r/pp3ppp/2p1p3/3n4/2B5/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 1 6,"I choose d4 rather than d3, because I didn't want to block my white bishop. The point was opening the c1-h6 diagonal."
12,Be7,f8e7,rnbqk2r/pp2bppp/2p1p3/3n4/2B5/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 2 7,"I choose d4 rather than d3, because I didn't want to block my white bishop. The point was opening the c1-h6 diagonal."
13,d4,d2d4,rnbqk2r/pp2bppp/2p1p3/3n4/2BP4/2N2N2/PPP2PPP/R1BQ1RK1 b kq - 0 7,"I choose d4 rather than d3, because I didn't want to block my white bishop. The point was opening the c1-h6 diagonal."
14,O-O,e8g8,rnbq1rk1/pp2bppp/2p1p3/3n4/2BP4/2N2N2/PPP2PPP/R1BQ1RK1 w - - 1 8,"I was taught that centralized knight is very strong, so I removed him."
15,Nxd5,c3d5,rnbq1rk1/pp2bppp/2p1p3/3N4/2BP4/5N2/PPP2PPP/R1BQ1RK1 b - - 0 8,"I was taught that centralized knight is very strong, so I removed him."
16,exd5,e6d5,rnbq1rk1/pp2bppp/2p5/3p4/2BP4/5N2/PPP2PPP/R1BQ1RK1 w - - 0 9,"Here I think better is cxd5, keeping the center strong."
17,Bd3,c4d3,rnbq1rk1/pp2bppp/2p5/3p4/3P4/3B1N2/PPP2PPP/R1BQ1RK1 b - - 1 9,"Every time my knight on f3 is pinned, that makes me nervous. So its time to chase that bishop away."
18,Bg4,c8g4,rn1q1rk1/pp2bppp/2p5/3p4/3P2b1/3B1N2/PPP2PPP/R1BQ1RK1 w - - 2 10,"Every time my knight on f3 is pinned, that makes me nervous. So its time to chase that bishop away."
19,Re1,f1e1,rn1q1rk1/pp2bppp/2p5/3p4/3P2b1/3B1N2/PPP2PPP/R1BQR1K1 b - - 3 10,"Every time my knight on f3 is pinned, that makes me nervous. So its time to chase that bishop away."
20,Nd7,b8d7,r2q1rk1/pp1nbppp/2p5/3p4/3P2b1/3B1N2/PPP2PPP/R1BQR1K1 w - - 4 11,"Every time my knight on f3 is pinned, that makes me nervous. So its time to chase that bishop away."
21,h3,h2h3,r2q1rk1/pp1nbppp/2p5/3p4/3P2b1/3B1N1P/PPP2PP1/R1BQR1K1 b - - 0 11,"Every time my knight on f3 is pinned, that makes me nervous. So its time to chase that bishop away."
22,Bh5,g4h5,r2q1rk1/pp1nbppp/2p5/3p3b/3P4/3B1N1P/PPP2PP1/R1BQR1K1 w - - 1 12,"Of course Bh5, keeping the pin alive. I wont play g4, because it would opened my King too much."
23,Bf4,c1f4,r2q1rk1/pp1nbppp/2p5/3p3b/3P1B2/3B1N1P/PPP2PP1/R2QR1K1 b - - 2 12,I don't think this is the best move. It do nothing other than occupying h2-b8 diagonal. What do you thing dear reader?
24,Bf6,e7f6,r2q1rk1/pp1n1ppp/2p2b2/3p3b/3P1B2/3B1N1P/PPP2PP1/R2QR1K1 w - - 3 13,"Here I was thinking to play Bd6, 13. ....Re8, 14. Rxe8 Qxe8 15. c4. But then I would leave g5 square and give away the only open file. So I just protect my hanging d4 pawn. Then I saw something!"
25,c3,c2c3,r2q1rk1/pp1n1ppp/2p2b2/3p3b/3P1B2/2PB1N1P/PP3PP1/R2QR1K1 b - - 0 13,"Here I was thinking to play Bd6, 13. ....Re8, 14. Rxe8 Qxe8 15. c4. But then I would leave g5 square and give away the only open file. So I just protect my hanging d4 pawn. Then I saw something!"
26,Re8,f8e8,r2qr1k1/pp1n1ppp/2p2b2/3p3b/3P1B2/2PB1N1P/PP3PP1/R2QR1K1 w - - 1 14,Challenging e file.
27,Bxh7+,d3h7,r2qr1k1/pp1n1ppB/2p2b2/3p3b/3P1B2/2P2N1P/PP3PP1/R2QR1K1 b - - 0 14,"! I saw this sacrifice. If 14. ...Kxh7 then 15. Ng5+ Bxg5 16. Qxh5+ Kg8 17. Bxg5, and the black Queen must move. If the King moves either to h8 or f8, I get a pawn, but the must important, I bust open his King defence."
28,Kxh7,g8h7,r2qr3/pp1n1ppk/2p2b2/3p3b/3P1B2/2P2N1P/PP3PP1/R2QR1K1 w - - 0 15,"Now I get a bishop back, I'm a pawn up, my Queen comes into action and I think I have a great advantage."
29,Ng5+,f3g5,r2qr3/pp1n1ppk/2p2b2/3p2Nb/3P1B2/2P4P/PP3PP1/R2QR1K1 b - - 1 15,"Now I get a bishop back, I'm a pawn up, my Queen comes into action and I think I have a great advantage."
30,Kg6,h7g6,r2qr3/pp1n1pp1/2p2bk1/3p2Nb/3P1B2/2P4P/PP3PP1/R2QR1K1 w - - 2 16,"? Mistake, he should leave the bishop and move his King back on the 8 rank. There is mate in 4. Do you see it?"
31,Qd3+,d1d3,r2qr3/pp1n1pp1/2p2bk1/3p2Nb/3P1B2/2PQ3P/PP3PP1/R3R1K1 b - - 3 16,"The only thing in this game I was focus on is to get rid of the pin and at the end I came up with this beautiful mate. Thank you for reading this and I hope you enjoy this annotation. Also thanks to my opponent, for this game."
32,Kh6,g6h6,r2qr3/pp1n1pp1/2p2b1k/3p2Nb/3P1B2/2PQ3P/PP3PP1/R3R1K1 w - - 4 17,"The only thing in this game I was focus on is to get rid of the pin and at the end I came up with this beautiful mate. Thank you for reading this and I hope you enjoy this annotation. Also thanks to my opponent, for this game."
33,Nxf7#,g5f7,r2qr3/pp1n1Np1/2p2b1k/3p3b/3P1B2/2PQ3P/PP3PP1/R3R1K1 b - - 0 17,"The only thing in this game I was focus on is to get rid of the pin and at the end I came up with this beautiful mate. Thank you for reading this and I hope you enjoy this annotation. Also thanks to my opponent, for this game."
