N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
5,Nc3,b1c3,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
6,Nf6,g8f6,rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
7,Bg5,c1g5,rnbqkb1r/ppp2ppp/4pn2/3p2B1/3PP3/2N5/PPP2PPP/R2QKBNR b KQkq - 3 4,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
8,Bb4,f8b4,rnbqk2r/ppp2ppp/4pn2/3p2B1/1b1PP3/2N5/PPP2PPP/R2QKBNR w KQkq - 4 5,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
9,e5,e4e5,rnbqk2r/ppp2ppp/4pn2/3pP1B1/1b1P4/2N5/PPP2PPP/R2QKBNR b KQkq - 0 5,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
10,h6,h7h6,rnbqk2r/ppp2pp1/4pn1p/3pP1B1/1b1P4/2N5/PPP2PPP/R2QKBNR w KQkq - 0 6,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
11,exf6,e5f6,rnbqk2r/ppp2pp1/4pP1p/3p2B1/1b1P4/2N5/PPP2PPP/R2QKBNR b KQkq - 0 6,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
12,hxg5,h6g5,rnbqk2r/ppp2pp1/4pP2/3p2p1/1b1P4/2N5/PPP2PPP/R2QKBNR w KQkq - 0 7,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
13,fxg7,f6g7,rnbqk2r/ppp2pP1/4p3/3p2p1/1b1P4/2N5/PPP2PPP/R2QKBNR b KQkq - 0 7,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
14,Rg8,h8g8,rnbqk1r1/ppp2pP1/4p3/3p2p1/1b1P4/2N5/PPP2PPP/R2QKBNR w KQq - 1 8,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
15,h4,h2h4,rnbqk1r1/ppp2pP1/4p3/3p2p1/1b1P3P/2N5/PPP2PP1/R2QKBNR b KQq - 0 8,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
16,gxh4,g5h4,rnbqk1r1/ppp2pP1/4p3/3p4/1b1P3p/2N5/PPP2PP1/R2QKBNR w KQq - 0 9,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
17,Qg4,d1g4,rnbqk1r1/ppp2pP1/4p3/3p4/1b1P2Qp/2N5/PPP2PP1/R3KBNR b KQq - 1 9,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
18,Be7,b4e7,rnbqk1r1/ppp1bpP1/4p3/3p4/3P2Qp/2N5/PPP2PP1/R3KBNR w KQq - 2 10,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
19,g3,g2g3,rnbqk1r1/ppp1bpP1/4p3/3p4/3P2Qp/2N3P1/PPP2P2/R3KBNR b KQq - 0 10,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
20,c5,c7c5,rnbqk1r1/pp2bpP1/4p3/2pp4/3P2Qp/2N3P1/PPP2P2/R3KBNR w KQq - 0 11,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
21,gxh4,g3h4,rnbqk1r1/pp2bpP1/4p3/2pp4/3P2QP/2N5/PPP2P2/R3KBNR b KQq - 0 11,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
22,cxd4,c5d4,rnbqk1r1/pp2bpP1/4p3/3p4/3p2QP/2N5/PPP2P2/R3KBNR w KQq - 0 12,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
23,h5,h4h5,rnbqk1r1/pp2bpP1/4p3/3p3P/3p2Q1/2N5/PPP2P2/R3KBNR b KQq - 0 12,12. h5! trying to secure the 2 pawns forward in order to secure an exchange
24,dxc3,d4c3,rnbqk1r1/pp2bpP1/4p3/3p3P/6Q1/2p5/PPP2P2/R3KBNR w KQq - 0 13,Pinning the knight
25,h6,h5h6,rnbqk1r1/pp2bpP1/4p2P/3p4/6Q1/2p5/PPP2P2/R3KBNR b KQq - 0 13,Pinning the knight
26,cxb2,c3b2,rnbqk1r1/pp2bpP1/4p2P/3p4/6Q1/8/PpP2P2/R3KBNR w KQq - 0 14,Pinning the knight
27,Rb1,a1b1,rnbqk1r1/pp2bpP1/4p2P/3p4/6Q1/8/PpP2P2/1R2KBNR b Kq - 1 14,Pinning the knight
28,Qa5+,d8a5,rnb1k1r1/pp2bpP1/4p2P/q2p4/6Q1/8/PpP2P2/1R2KBNR w Kq - 2 15,Pinning the knight
29,Ke2,e1e2,rnb1k1r1/pp2bpP1/4p2P/q2p4/6Q1/8/PpP1KP2/1R3BNR b q - 3 15,Pinning the knight
30,Qxa2,a5a2,rnb1k1r1/pp2bpP1/4p2P/3p4/6Q1/8/qpP1KP2/1R3BNR w q - 0 16,Pinning the knight
31,h7,h6h7,rnb1k1r1/pp2bpPP/4p3/3p4/6Q1/8/qpP1KP2/1R3BNR b q - 0 16,Pinning the knight
32,Qxb1,a2b1,rnb1k1r1/pp2bpPP/4p3/3p4/6Q1/8/1pP1KP2/1q3BNR w q - 0 17,Pinning the knight
33,hxg8=Q+,h7g8q,rnb1k1Q1/pp2bpP1/4p3/3p4/6Q1/8/1pP1KP2/1q3BNR b q - 0 17,Pinning the knight
34,Kd7,e8d7,rnb3Q1/pp1kbpP1/4p3/3p4/6Q1/8/1pP1KP2/1q3BNR w - - 1 18,Pinning the knight
35,Qxf7,g8f7,rnb5/pp1kbQP1/4p3/3p4/6Q1/8/1pP1KP2/1q3BNR b - - 0 18,Pinning the knight
36,Qxc2+,b1c2,rnb5/pp1kbQP1/4p3/3p4/6Q1/8/1pq1KP2/5BNR w - - 0 19,Pinning the knight
37,Kf3,e2f3,rnb5/pp1kbQP1/4p3/3p4/6Q1/5K2/1pq2P2/5BNR b - - 1 19,Pinning the knight
38,Nc6,b8c6,r1b5/pp1kbQP1/2n1p3/3p4/6Q1/5K2/1pq2P2/5BNR w - - 2 20,Pinning the knight
39,Qgxe6+,g4e6,r1b5/pp1kbQP1/2n1Q3/3p4/8/5K2/1pq2P2/5BNR b - - 0 20,Pinning the knight
40,Kc7,d7c7,r1b5/ppk1bQP1/2n1Q3/3p4/8/5K2/1pq2P2/5BNR w - - 1 21,Pinning the knight
41,Qf4+,f7f4,r1b5/ppk1b1P1/2n1Q3/3p4/5Q2/5K2/1pq2P2/5BNR b - - 2 21,Pinning the knight
