N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e3,e2e3,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Hello, this is my first annotation and I've decided to annotate this game because after an absolute howler, involving me gifting my queen away to my opponent (i really wasn't thinking) with no consequence for him, i proceed to win the game...somehow.
This will not be an in-depth analysis, as i only really play chess for a bit of fun and never bother putting too much thought into my moves, but instead just my thoughts on the game, feel free to comment..."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Not quite sure what his plan was with his queen, but oh well, I'll gladly accept the extra tempo. As it turns out his lack of development of all of his minor pieces at these early stages probably proves his undoing in the end."
3,a3,a2a3,rnbqkbnr/pppp1ppp/8/4p3/8/P3P3/1PPP1PPP/RNBQKBNR b KQkq - 0 2,"Not quite sure what his plan was with his queen, but oh well, I'll gladly accept the extra tempo. As it turns out his lack of development of all of his minor pieces at these early stages probably proves his undoing in the end."
4,d5,d7d5,rnbqkbnr/ppp2ppp/8/3pp3/8/P3P3/1PPP1PPP/RNBQKBNR w KQkq - 0 3,"Not quite sure what his plan was with his queen, but oh well, I'll gladly accept the extra tempo. As it turns out his lack of development of all of his minor pieces at these early stages probably proves his undoing in the end."
5,Qh5,d1h5,rnbqkbnr/ppp2ppp/8/3pp2Q/8/P3P3/1PPP1PPP/RNB1KBNR b KQkq - 1 3,"Not quite sure what his plan was with his queen, but oh well, I'll gladly accept the extra tempo. As it turns out his lack of development of all of his minor pieces at these early stages probably proves his undoing in the end."
6,Bd6,f8d6,rnbqk1nr/ppp2ppp/3b4/3pp2Q/8/P3P3/1PPP1PPP/RNB1KBNR w KQkq - 2 4,"Not quite sure what his plan was with his queen, but oh well, I'll gladly accept the extra tempo. As it turns out his lack of development of all of his minor pieces at these early stages probably proves his undoing in the end."
7,Qd1,h5d1,rnbqk1nr/ppp2ppp/3b4/3pp3/8/P3P3/1PPP1PPP/RNBQKBNR b KQkq - 3 4,"Not quite sure what his plan was with his queen, but oh well, I'll gladly accept the extra tempo. As it turns out his lack of development of all of his minor pieces at these early stages probably proves his undoing in the end."
8,Nf6,g8f6,rnbqk2r/ppp2ppp/3b1n2/3pp3/8/P3P3/1PPP1PPP/RNBQKBNR w KQkq - 4 5,"i think I'm ahead here as i have three developed pieces to none, and I'm ready to castle"
9,b4,b2b4,rnbqk2r/ppp2ppp/3b1n2/3pp3/1P6/P3P3/2PP1PPP/RNBQKBNR b KQkq - 0 5,"i think I'm ahead here as i have three developed pieces to none, and I'm ready to castle"
10,Nc6,b8c6,r1bqk2r/ppp2ppp/2nb1n2/3pp3/1P6/P3P3/2PP1PPP/RNBQKBNR w KQkq - 1 6,"i think I'm ahead here as i have three developed pieces to none, and I'm ready to castle"
