N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,This is very passive in my opinion.
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,This is very passive in my opinion.
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,This is very passive in my opinion.
4,d6,d7d6,rnbqkbnr/ppp2ppp/3pp3/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,This is very passive in my opinion.
5,c4,c2c4,rnbqkbnr/ppp2ppp/3pp3/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,"He has given me total control of the center. There are sound defenses were black intentionally does this, but this is not one of them."
6,Nf6,g8f6,rnbqkb1r/ppp2ppp/3ppn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 1 4,"He has given me total control of the center. There are sound defenses were black intentionally does this, but this is not one of them."
7,Nc3,b1c3,rnbqkb1r/ppp2ppp/3ppn2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 2 4,"He has given me total control of the center. There are sound defenses were black intentionally does this, but this is not one of them."
8,Be7,f8e7,rnbqk2r/ppp1bppp/3ppn2/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 3 5,"He has given me total control of the center. There are sound defenses were black intentionally does this, but this is not one of them."
9,e4,e2e4,rnbqk2r/ppp1bppp/3ppn2/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 5,"He has given me total control of the center. There are sound defenses were black intentionally does this, but this is not one of them."
10,Bd7,c8d7,rn1qk2r/pppbbppp/3ppn2/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 1 6,"He has given me total control of the center. There are sound defenses were black intentionally does this, but this is not one of them."
11,Bd3,f1d3,rn1qk2r/pppbbppp/3ppn2/8/2PPP3/2NB1N2/PP3PPP/R1BQK2R b KQkq - 2 6,"He has given me total control of the center. There are sound defenses were black intentionally does this, but this is not one of them."
12,O-O,e8g8,rn1q1rk1/pppbbppp/3ppn2/8/2PPP3/2NB1N2/PP3PPP/R1BQK2R w KQ - 3 7,"He has given me total control of the center. There are sound defenses were black intentionally does this, but this is not one of them."
13,O-O,e1g1,rn1q1rk1/pppbbppp/3ppn2/8/2PPP3/2NB1N2/PP3PPP/R1BQ1RK1 b - - 4 7,To prevent Nb4 forking my queen and bishop.
14,Qc8,d8c8,rnq2rk1/pppbbppp/3ppn2/8/2PPP3/2NB1N2/PP3PPP/R1BQ1RK1 w - - 5 8,To prevent Nb4 forking my queen and bishop.
15,Qc2,d1c2,rnq2rk1/pppbbppp/3ppn2/8/2PPP3/2NB1N2/PPQ2PPP/R1B2RK1 b - - 6 8,To prevent Nb4 forking my queen and bishop.
16,Nc6,b8c6,r1q2rk1/pppbbppp/2nppn2/8/2PPP3/2NB1N2/PPQ2PPP/R1B2RK1 w - - 7 9,To prevent Nb4 forking my queen and bishop.
17,a3,a2a3,r1q2rk1/pppbbppp/2nppn2/8/2PPP3/P1NB1N2/1PQ2PPP/R1B2RK1 b - - 0 9,To prevent Nb4 forking my queen and bishop.
18,e5,e6e5,r1q2rk1/pppbbppp/2np1n2/4p3/2PPP3/P1NB1N2/1PQ2PPP/R1B2RK1 w - - 0 10,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
19,d5,d4d5,r1q2rk1/pppbbppp/2np1n2/3Pp3/2P1P3/P1NB1N2/1PQ2PPP/R1B2RK1 b - - 0 10,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
20,Nd8,c6d8,r1qn1rk1/pppbbppp/3p1n2/3Pp3/2P1P3/P1NB1N2/1PQ2PPP/R1B2RK1 w - - 1 11,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
21,b4,b2b4,r1qn1rk1/pppbbppp/3p1n2/3Pp3/1PP1P3/P1NB1N2/2Q2PPP/R1B2RK1 b - - 0 11,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
22,Bg4,d7g4,r1qn1rk1/ppp1bppp/3p1n2/3Pp3/1PP1P1b1/P1NB1N2/2Q2PPP/R1B2RK1 w - - 1 12,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
23,Ne1,f3e1,r1qn1rk1/ppp1bppp/3p1n2/3Pp3/1PP1P1b1/P1NB4/2Q2PPP/R1B1NRK1 b - - 2 12,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
24,Nh5,f6h5,r1qn1rk1/ppp1bppp/3p4/3Pp2n/1PP1P1b1/P1NB4/2Q2PPP/R1B1NRK1 w - - 3 13,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
25,f3,f2f3,r1qn1rk1/ppp1bppp/3p4/3Pp2n/1PP1P1b1/P1NB1P2/2Q3PP/R1B1NRK1 b - - 0 13,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
26,Bd7,g4d7,r1qn1rk1/pppbbppp/3p4/3Pp2n/1PP1P3/P1NB1P2/2Q3PP/R1B1NRK1 w - - 1 14,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
27,f4,f3f4,r1qn1rk1/pppbbppp/3p4/3Pp2n/1PP1PP2/P1NB4/2Q3PP/R1B1NRK1 b - - 0 14,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
28,Nxf4,h5f4,r1qn1rk1/pppbbppp/3p4/3Pp3/1PP1Pn2/P1NB4/2Q3PP/R1B1NRK1 w - - 0 15,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
29,Bxf4,c1f4,r1qn1rk1/pppbbppp/3p4/3Pp3/1PP1PB2/P1NB4/2Q3PP/R3NRK1 b - - 0 15,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
30,exf4,e5f4,r1qn1rk1/pppbbppp/3p4/3P4/1PP1Pp2/P1NB4/2Q3PP/R3NRK1 w - - 0 16,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
31,Rxf4,f1f4,r1qn1rk1/pppbbppp/3p4/3P4/1PP1PR2/P1NB4/2Q3PP/R3N1K1 b - - 0 16,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
32,Bg5,e7g5,r1qn1rk1/pppb1ppp/3p4/3P2b1/1PP1PR2/P1NB4/2Q3PP/R3N1K1 w - - 1 17,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
33,Rf1,f4f1,r1qn1rk1/pppb1ppp/3p4/3P2b1/1PP1P3/P1NB4/2Q3PP/R3NRK1 b - - 2 17,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
34,Bh3,d7h3,r1qn1rk1/ppp2ppp/3p4/3P2b1/1PP1P3/P1NB3b/2Q3PP/R3NRK1 w - - 3 18,He gives me his bishop w/ no compensation (except the pawn). My queen and kingside rook can come in to defend his one piece queen attack.
35,gxh3,g2h3,r1qn1rk1/ppp2ppp/3p4/3P2b1/1PP1P3/P1NB3P/2Q4P/R3NRK1 b - - 0 18,trading is not good for him as he is down material.
36,Qxh3,c8h3,r2n1rk1/ppp2ppp/3p4/3P2b1/1PP1P3/P1NB3q/2Q4P/R3NRK1 w - - 0 19,trading is not good for him as he is down material.
37,Rf3,f1f3,r2n1rk1/ppp2ppp/3p4/3P2b1/1PP1P3/P1NB1R1q/2Q4P/R3N1K1 b - - 1 19,trading is not good for him as he is down material.
38,Qg4+,h3g4,r2n1rk1/ppp2ppp/3p4/3P2b1/1PP1P1q1/P1NB1R2/2Q4P/R3N1K1 w - - 2 20,trading is not good for him as he is down material.
39,Rg3,f3g3,r2n1rk1/ppp2ppp/3p4/3P2b1/1PP1P1q1/P1NB2R1/2Q4P/R3N1K1 b - - 3 20,trading is not good for him as he is down material.
40,Qf4,g4f4,r2n1rk1/ppp2ppp/3p4/3P2b1/1PP1Pq2/P1NB2R1/2Q4P/R3N1K1 w - - 4 21,trading is not good for him as he is down material.
41,Ng2,e1g2,r2n1rk1/ppp2ppp/3p4/3P2b1/1PP1Pq2/P1NB2R1/2Q3NP/R5K1 b - - 5 21,trading is not good for him as he is down material.
42,Qd2,f4d2,r2n1rk1/ppp2ppp/3p4/3P2b1/1PP1P3/P1NB2R1/2Qq2NP/R5K1 w - - 6 22,trading is not good for him as he is down material.
43,Qxd2,c2d2,r2n1rk1/ppp2ppp/3p4/3P2b1/1PP1P3/P1NB2R1/3Q2NP/R5K1 b - - 0 22,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
44,Bxd2,g5d2,r2n1rk1/ppp2ppp/3p4/3P4/1PP1P3/P1NB2R1/3b2NP/R5K1 w - - 0 23,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
45,Bc2,d3c2,r2n1rk1/ppp2ppp/3p4/3P4/1PP1P3/P1N3R1/2Bb2NP/R5K1 b - - 1 23,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
46,Bxc3,d2c3,r2n1rk1/ppp2ppp/3p4/3P4/1PP1P3/P1b3R1/2B3NP/R5K1 w - - 0 24,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
47,Rxc3,g3c3,r2n1rk1/ppp2ppp/3p4/3P4/1PP1P3/P1R5/2B3NP/R5K1 b - - 0 24,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
48,f6,f7f6,r2n1rk1/ppp3pp/3p1p2/3P4/1PP1P3/P1R5/2B3NP/R5K1 w - - 0 25,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
49,Rf1,a1f1,r2n1rk1/ppp3pp/3p1p2/3P4/1PP1P3/P1R5/2B3NP/5RK1 b - - 1 25,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
50,Nf7,d8f7,r4rk1/ppp2npp/3p1p2/3P4/1PP1P3/P1R5/2B3NP/5RK1 w - - 2 26,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
51,Nf4,g2f4,r4rk1/ppp2npp/3p1p2/3P4/1PP1PN2/P1R5/2B4P/5RK1 b - - 3 26,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
52,g6,g7g6,r4rk1/ppp2n1p/3p1pp1/3P4/1PP1PN2/P1R5/2B4P/5RK1 w - - 0 27,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
53,Ne6,f4e6,r4rk1/ppp2n1p/3pNpp1/3P4/1PP1P3/P1R5/2B4P/5RK1 b - - 1 27,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
54,Rfc8,f8c8,r1r3k1/ppp2n1p/3pNpp1/3P4/1PP1P3/P1R5/2B4P/5RK1 w - - 2 28,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
55,Rxf6,f1f6,r1r3k1/ppp2n1p/3pNRp1/3P4/1PP1P3/P1R5/2B4P/6K1 b - - 0 28,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
56,Ne5,f7e5,r1r3k1/ppp4p/3pNRp1/3Pn3/1PP1P3/P1R5/2B4P/6K1 w - - 1 29,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
57,Bb3,c2b3,r1r3k1/ppp4p/3pNRp1/3Pn3/1PP1P3/PBR5/7P/6K1 b - - 2 29,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
58,Ng4,e5g4,r1r3k1/ppp4p/3pNRp1/3P4/1PP1P1n1/PBR5/7P/6K1 w - - 3 30,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
59,Rf4,f6f4,r1r3k1/ppp4p/3pN1p1/3P4/1PP1PRn1/PBR5/7P/6K1 b - - 4 30,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
60,Ne5,g4e5,r1r3k1/ppp4p/3pN1p1/3Pn3/1PP1PR2/PBR5/7P/6K1 w - - 5 31,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
61,Rc2,c3c2,r1r3k1/ppp4p/3pN1p1/3Pn3/1PP1PR2/PB6/2R4P/6K1 b - - 6 31,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
62,Nd3,e5d3,r1r3k1/ppp4p/3pN1p1/3P4/1PP1PR2/PB1n4/2R4P/6K1 w - - 7 32,"Since he could not play Rf8 to contend my rooks on the file, and he has the f7 & f8 squares covered, I saw no need for both rooks there. Better to get on the g file and harass his g-pawn since the king can't move forward."
