N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"A mini tournament within my team, the Cynical Cynics, for players 1600 - 2000. I'm playing black. My opponent opens with 1. e4 and I'm feeling adventurous, so I give him the Open Game, my favorite as white, so today I'll play against it instead - actually the second time on the same day I made this choice to wear the other man's moccasins."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"A mini tournament within my team, the Cynical Cynics, for players 1600 - 2000. I'm playing black. My opponent opens with 1. e4 and I'm feeling adventurous, so I give him the Open Game, my favorite as white, so today I'll play against it instead - actually the second time on the same day I made this choice to wear the other man's moccasins."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"The Giuoco Piano. Quiet Game. Yuck. Not my style. I like active, aggressive games. Still, seems a very strong option for black here, being the 2nd most common and 1st most successful for black."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"The Giuoco Piano. Quiet Game. Yuck. Not my style. I like active, aggressive games. Still, seems a very strong option for black here, being the 2nd most common and 1st most successful for black."
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"The Giuoco Piano. Quiet Game. Yuck. Not my style. I like active, aggressive games. Still, seems a very strong option for black here, being the 2nd most common and 1st most successful for black."
6,Bc5,f8c5,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,"The Giuoco Piano. Quiet Game. Yuck. Not my style. I like active, aggressive games. Still, seems a very strong option for black here, being the 2nd most common and 1st most successful for black."
7,Nc3,b1c3,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,"White opted for the Four Knights variation, far less common than the main line 4. c3 or the less appealing Evans Gambit 3. b4. In fact, out of the five moves in the DB with over 100 games played, 4. Nc3 is the best move for black. Black's far most common response is 4. ... Nf6 which the DB says is even. Not hard to believe since the position is exactly mirrored. But the move played, 4. ... d6, while far less common, has positive results for black. I could play either, they both suit me just fine, but I went for the one with the best results."
8,d6,d7d6,r1bqk1nr/ppp2ppp/2np4/2b1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,"White opted for the Four Knights variation, far less common than the main line 4. c3 or the less appealing Evans Gambit 3. b4. In fact, out of the five moves in the DB with over 100 games played, 4. Nc3 is the best move for black. Black's far most common response is 4. ... Nf6 which the DB says is even. Not hard to believe since the position is exactly mirrored. But the move played, 4. ... d6, while far less common, has positive results for black. I could play either, they both suit me just fine, but I went for the one with the best results."
9,d3,d2d3,r1bqk1nr/ppp2ppp/2np4/2b1p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 0 5,"White is determined to mirror, and once again the DB says 5. ... Nf6 is black's most common response but very even, and once again the 2nd most common response favors black much more than the most common response, so I go for the better move. But not number 2. Nope, have to dig down to number 4 to find this one. Still favors black, but more importantly, I like being aggressive. Black has gone from the Quite Game to making aggressive moves."
10,Bg4,c8g4,r2qk1nr/ppp2ppp/2np4/2b1p3/2B1P1b1/2NP1N2/PPP2PPP/R1BQK2R w KQkq - 1 6,"White is determined to mirror, and once again the DB says 5. ... Nf6 is black's most common response but very even, and once again the 2nd most common response favors black much more than the most common response, so I go for the better move. But not number 2. Nope, have to dig down to number 4 to find this one. Still favors black, but more importantly, I like being aggressive. Black has gone from the Quite Game to making aggressive moves."
